Group.1	X1	X1_Mata	X10	X10_Sopo	X102M	X11	X11A2	X12	X12_Makumba	X121B	X1220	X13	X14	X15	X157	X16	X16Susa	X17_Mayele	X18	X18Lungu	X19	X1FECOB	X2	X20	X21	X21Mapoki	X22	X22_Susa	X23	X23Mongali7516	X24	X24_Mongali	X249M	X25	X25_Mayele	X251M	X253M	X28Wiya	X29	X2FecJUDY	X3	X3_Mama	X30	X30_Duma	X31	X32	X33_Didon	X34_Boto	X35	X35_Ngombi	X36_Molongo	X37_Ngonduma	X38_Ito	X39_Iyiki	X4_Mio	X40_Epessekele	X41_Francois	X42_Ndidje	X43_Wala	X44_Zulia	X45_Maki	X46_Singa	X47_Mbusa	X49_Bonango	X4FecTEA	X50_Bajungo	X51_Malambo	X52_Lindaki	X53_Yambi	X54_Manoi	X55_Luma	X56_Adamou	X57_Yama	X58_Abuya	X59_Abeni	X5Malui	X6_samba	X60_Omer	X7_Tembo	X87M	B1	B2	B3	B4	C6	CH10	CH11	CH12	CH13	CH14	CH15	CH16	CH17	CH6	CH7	CH8	CH9	Day	G161	G6	H1	H10	H100	H12	H2	H3	H4	H5	H6	H7	H9	HA	HB	Jab	Jab2	K1	K2	K3	K4	K5	K6	M1	M157	M158	M159	M2	M255	M3	M4	M45	M49	M5	M7	MH10	MH2	MH3	MH4	MH5	MH6	MH7	MH8	MH9	MK	Nne	PA	Sam2	Samson	SCH2	Scho2	Shorder	T1
Ascomycota;Saccharomycodaceae	0.003860735	0.076122406	0	0.042212451	0	0	0	0.035376255	0.051471634	0	0	0.003085905	0.000651314	0.002348407	0	0.005946096	0.137474325	0	0	0.0728709	0.000952532	0	0	0.000308261	0.005964215	0.148123052	0	0	0	0.074550401	0	0.059738344	0.000151332	0	0	0	0	0.2561608	0	0	0	0	0.001925193	0	0.002445922	0	0	0	0.000238076	0	0	0	0	0	0.005341368	0.007797879	0.004625011	0.00217714	0.006438245	0.004854085	0	0	0.002515026	0.004789006	0	0.001924591	0.000188703	0.000980825	0.012432575	0	0.000744562	0.002469268	0.002437326	0	0.000863602	0	0.042445569	0.000732332	0	0	0	0	0	0	0.00375	0	0	0	0	0	0	0	0	0.000805802	0	0.005617109	0	0	0	0	0	0	0	0.00530504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.79E-05	0	0	0	0	0	0	0	0.000156446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;Saccharomycopsidaceae	0	0	0	0.031937052	0.001338405	0	0	0	0.007606996	0	0	0	0	0	0	0.035954432	0	0	0	0.029423512	0	0	0	0	0	0.009305687	0.002380952	0	0	0.053174575	0	0	0.109160613	0.00060727	0	0	0.00018731	0.075122757	0.035520162	0	0	0	0	0	0.071084614	0	0.003085785	0	0	0	0	0.00045529	0.000569855	0	0.001232623	0.002183406	0.001133581	0.020583869	0	0.001696006	0.007072424	0.011286466	0.009164926	0.002776235	0	0.020558131	0	0	0.020260492	0	0.006222411	0	0	0	0.002082804	0	0.000835716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00437536	0.002961083	0	0	0	0	0.000181973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;Sarcoscyphaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000361386	0	0	0	0	0.002084174	0	0	0.005031665	0	0	0	0	0	0	0	0	0	0.005433672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005712093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000314696	0	0	0	0.000782228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;Savoryellaceae	0	0	0	0	0	0	0	0	0	0	0	0.001918265	0.001767853	0	0	0.005834954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000163159	0	0	0	0	0	0	0	0	0	0	0.001851471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002075733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;Schizoparmaceae	0	0.005863576	0	0.002082851	0	0	0	0	0	0	0	0	0.001395673	0	0	0	0	0	0	0.001153863	0	0	0	0	0	0	0	0	0	0.002755892	0	0	0.000151332	0	0	0.021210638	0.003231093	0	0	0	0.000238983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001682335	0	0	0	0	0	0	0	0	0.001069317	0.00353097	0	0	0	0	0	0	0	0.008376511	0	0	0	0.000218364	0	0	0	0.182538373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021540544	0	0	0	0	0	0	0	0.00115141	0	0	0	0	0	0	0	0	0	0	0	0	0.003058917	0	0	0	0	0.0040373	0	0	0	0	0	0	0	0	0
Ascomycota;Schizothyriaceae	0	0	0	0	0	0	0	0	0	0	0	0.001501251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;Sclerotiniaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000221897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00046516	0	0	0	0	0	0.000409381	0	0	0	0	0.0127585	0	0	0	0	0	0	0.000858876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001080343	0	0	0.002856653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01170419	0	0	0	0.004082795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000625782	0	0	0	0	0.00050338	0	0.003137761	0.000298835	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;Scortechiniaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000833565	0	0	0	0	0	0	0	0	0	0.001174504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000367692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000786741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;Sordariaceae	0.000904316	0	0	0	0	0	0.000368392	0	0	0	0	0	0	0.003070994	0	0.00055571	0	0	0	0	0	0	0.006777572	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000234137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000186064	0	0.003431067	0	0	0	0	0	0	0.00191824	0.000624653	0	0.006386143	0	0	0	0	0.004041908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.087863508	0.023393559	0	0.019144863	0.041784227	0.017967817	0.004492673	0.059116548	0.000971262	0.031847462	0.043213844	0.002932961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.177266883	0.103684011	0	0	0	0	0	0	0	0	0	0	0	0.000576943	0	0.000270215	0	0	0.000230638	0.000168549	0	0	0	0	0	0	0	0	0	0	0	0.037324087	0.108138239	0.264830508	0.16362327	0	0.052721192	0.338797814
Ascomycota;Sordariales_fam_Incertae_sedis	0	0	0	0	0	0	0	0	0	0	0	0	0.000976971	0	0.006798476	0.002556266	0.011048941	0	0	0.000488173	0	0	0	0	0	0.000361386	0	0	0	0	0	0	0.000151332	0	0	0	0	0.000229453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000935727	0	0	0	0	0	0	0	0	0	0.002474159	0	0	0	0.001686747	0.000863602	0	0	0	0	0	0	0	0	0	0	0	0	0.026529292	0	0	0	0	0	0	0	0.001700593	0	0.001815642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0023444	0	0	0	0	0	0	0	0	0	0.001611975	0.001551043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007079985	0	0	0	0	0	0	0	0	0.000605798	0	0
Ascomycota;Sporocadaceae	0.072901812	0.029630144	0	0	0.011200338	0.027271904	0.003499724	0.054917767	0.001421868	0	0	0.069683069	0.075692021	0.028000241	0.006470047	0.029063629	0.025497556	0	0.000972425	0.030666134	0	0	0.113781064	0	0	0.016397886	0.002154195	0	0	0	0	0.056724171	0.007667474	0.005291923	0	0.000761408	0.002528682	0.007021247	0.004424219	0	0	0	0	0.000857948	0.001452266	0	0	0.014405762	0.030949925	0.004802034	0.001791713	0.003004917	0	0.001860638	0.001575019	0.009357455	0	0.000296883	0.005476208	0.002924148	0	0	0	0	0	0	0.027173229	0.006669609	0	0.001044645	0.002765516	0.001717752	0	0.018614458	0.002489205	0.020509499	0.002815043	0.00466862	0.024044196	0.003111693	0	0	0	0	0.00075	0	0	0	0	0	0	0	0	0.00124533	0	0.011388817	0	0	0	0	0.019465342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000110181	0	0	0.00986375	0.038282572	0	0.002412672	0	0	0	0.015801001	0	0	0.045200534	0.00615573	0.004242773	0.008245777	0.015344939	0.003237374	0.00417145	0.010356464	0.021865733	0	0	0	0	0	0	0	0	0
Ascomycota;Sporormiaceae	0	0	0	0	0.001267963	0	0	0	0	0	0	0.003461218	0.003861363	0.004455952	0.009852864	0.000500139	0	0	0	0.001331381	0	0	0	0	0	0	0	0	0	0	0	0	0.001210654	0.003209855	0.007314974	0.002066678	0.00220089	0.000734248	0.004045001	0	0	0	0	0.007353842	0	0	0	0	0	0.000423709	0	0.025223092	0	0	0	0	0	0	0	0.00058483	0	0	0	0	0	0	0.00314505	0	0	0	0	0	0	0	0.003048006	0	0	0.014188942	0	0.009225898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003256585	0	0	0.003421788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01550329	0.016046335	0.02105184	0	0	0	0	0	0	0	0	0.003948111	0	0.001940627	0	6.76E-05	0	0.000886525	0	0	0	0	0.001042715	0	0	0.00129495	0	0.002482448	0.002143699	0	0	0	0	0.028450363	0.004320765	0.004673302	0	0.014248506
Ascomycota;Stachybotryaceae	0.002469479	0.009853584	0	0	0.002324598	0.020612485	0	0.001835391	0	0	0	0.001668057	0.005117469	0.001926898	0	0.006779661	0	0.005729514	0.000902966	0.003239693	0.003175107	0	0	0.001644061	0	0.000361386	0.003287982	0	0	0	0.008807315	0	0.001563761	0	0	0.001196498	0.001779443	0.001560277	0	0	0	0	0	0.001797606	0.001146526	0.001780151	0.003291504	0	0.006269344	0	0	0.002913859	0	0.00046516	0	0	0.00181373	0.00544285	0	0.005614363	0.001292078	0	0	0.001041088	0	0	0.006730406	0.005639743	0	0	0	0.003811262	0	0.023554217	0	0	0	0.02169535	0	0.00786112	0	0	0	0	0	0	0.02866616	0	0	0	0	0	0	0.008058018	0	0	0.008800989	0	0	0	0.015557666	0	0	0.024756852	0	0	0	0	0	0	0	0	0	0	0.019179643	0	0	0	0	0	0	0	0	0.002264441	0.005217146	0	0.000944089	0	0	0	0.006257822	0	0	0	0.010957845	0.00460233	0.004743539	0.020674833	0.016834346	0.008649062	0.008533416	0	0	0	0	0	0	0	0	0	0
Ascomycota;Stictidaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000151332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;Stilbosporaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001632098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;Strigulaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000272956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;Symbiotaphrinaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000263148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.45E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;Sympoventuriaceae	0	0	0	0	0.000633981	0	0	0	0	0	0	0.003794829	0.001860898	0	0	0.00277855	0	0	0	0.001597657	0	0	0	0	0	0.001084158	0	0	0	0	0.002689256	0	0.003430186	0	0.008247275	0.001250884	0	0.002156854	0	0	0	0	0	0.01597418	0	0	0	0	0.001745893	0	0	0.011382262	0	0.000372128	0	0	0	0	0	0.002105386	0	0	0	0	0	0	0.001320921	0	0	0	0	0.001556713	0	0	0.001778004	0	8.80E-05	0	0	0.001801507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000882748	0.00535815	0	0.026854086	0	0	0	0.001251564	0	0	0	0	0.000467424	0	0	0.000448252	0.001301186	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;Taphrinaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007837342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;Teichosporaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001500417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010290557	0	0	0	0	0.000550686	0	0	0	0	0	0	0	0	0	0	0	0.00644979	0	0	0	0	0	0.001247661	0	0.000494805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000575705	0	0	0	0	0	0	0.001147267	0	0	0	0	0	0	0.001160542	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;Teratosphaeriaceae	0	0	0	0	0	0.003714778	0	0	0	0	0	0	0	0	0	0.001389275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019660915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000791025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;Tetraplosphaeriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;Thelebolaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.063525675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010590858	0.056976392	0.010081786	0	0	0.057147235
Ascomycota;Thermoascaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001445544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00085417	0	0	0	0	0	0	0	0	0.003282123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000634518	0	0	0	0	0	0.000938673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;Thyridariaceae	0.003130326	0.001665394	0.02342854	0.063642675	0.002183714	0	0	0.001943355	0	0	0	0.002585488	0.001814375	0.001023665	0.019147399	0.003500972	0.004639139	0.009726849	0.001805932	0.000532552	0	0	0.012487164	0.007809289	0	0.000271039	0.004988662	0	0	0	0	0	0.006406376	0	0.004948365	0.006254419	0.004542262	0	0	0	0	0.014843349	0	0.004820852	0.001758007	0.003560303	0	0	0.006666138	0	0	0.00045529	0	0	0.005615285	0	0.000816178	0	0	0	0.005032302	0.011860354	0	0.001318712	0	0	0.004843377	0	0	0.002914009	0	0	0	0	0.003911608	0	0	0	0	0.007751938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004163319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000183817	0	0	0	0.000805987	0	0	0.003094514	0	0	0	0.00140801	0	0	0	0.016275622	0	0.002438268	0.002235117	0.000498058	0	0.010162523	0.003215549	0	0	0	0	0	0	0	0	0
Ascomycota;Togniniaceae	0	0	0	0	0	0	0	0	0	0	0	0.001209341	0	0.001324743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;Torulaceae	0	0	0	0	0	0	0	0	0	0	0	0.001292744	0.000744359	0.000361293	0	0.001055849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000535045	0.016911437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00270793	0.000896504	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;Trichocomaceae	0.002191228	0	0.071596308	0	0.022893773	0	0	0	0	0	0	0	0.000930449	0.001384958	0.029788492	0.003167547	0.006941001	0.017321785	0.000486212	0.008787112	0	0	0	0.001644061	0	0.014139224	0	0	0	0	0	0	0.010694108	0	0.003800918	0	0.005712948	0.008627415	0	0	0	0.028248588	0	0.023777424	0.00512115	0.004895416	0.000822876	0.023573066	0	0.034414576	0	0.003733382	0	0.011442925	0.001575019	0	0	0.006135576	0.000962037	0.013685011	0.002040122	0.004878049	0	0.011382565	0.013880126	0	0	0.007454269	0	0.017429074	0	0.006548929	0	0	0.014071628	0	0.000483835	0.020871476	0	0.003712196	0	0	0	0	0	0	0	0.030710268	0	0	0	0.001307784	0	0.035894806	0.003199452	0.038340634	0.006724351	0.001955307	0	0	0	0	0	0	0.017572477	0	0.013866182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000101792	0.000614086	0.005851664	0	0.003199413	0	0.011484159	0	0.006309971	0	0	0	0	0	0	0	0.000946309	0	0	0	0.006825939	0	0	0.018208844	0	0.006069647	0.003375162	0.009242931	0
Ascomycota;Trichomeriaceae	0.003999861	0.008326972	0	0.002823421	0.00267681	0	0	0	0.000284374	0	0	0.001334445	0	0.004576383	0	0	0.003718394	0	0.028339237	0.00137576	0	0	0	0	0	0.002123142	0	0	0	0.004239833	0	0	0	0	0	0.000652635	0.000889721	0.000963701	0	0.264023031	0	0	0	0.001675042	0	0.00074173	0	0	0	0	0	0.004735021	0	0	0	0.012164691	0.071869049	0	0	0.000233932	0.002924175	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001473203	0	0	0	0	0.003766787	0	0	0	0	0	0	0	0.000199094	0	0	0.006672937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014849066	0	0	0	0	0	0	0	0.000230282	0.006556684	0	0.000681842	0	0	0	0	0.28811292	0.000112366	0	0	0.007299008	0	0.025317	0.010160375	0.015422886	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;Trichomonascaceae	0	0	0	0.004859986	0.000422654	0	0	0	0	0	0	0.000333611	0	0	0.045323174	0	0	0	0	0.001863933	0	0	0	0	0	0.00180693	0	0	0	0.008444335	0	0	0	0.00581244	0	0.000217545	0	0.000458905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020359119	0	0	0	0	0	0	0	0	0	0.00188703	0.002255897	0	0	0	0	0	0	0	0	0.000131955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000191902	0	0	0	0	0	0	0.000782228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;Trichosphaeriaceae	0.020207993	0.016792728	0	0	0	0.077104286	0	0.035484219	0	0	0	0.035571309	0.025494301	0.085746974	0.00387546	0.02128369	0	0	0	0	0	0	0.044567673	0	0	0	0	0	0	0	0.002151405	0.005771821	0.000655771	0	0	0	0	0.001009591	0.007837189	0	0.000430169	0	0.002750275	0.000285983	0	0	0	0	0.001587176	0.001459442	0	0	0	0	0	0	0.002357849	0.00326571	0	0.001462074	0	0.0241033	0	0	0	0	0.002327337	0	0	0.047393886	0	0	0	0.004036145	0	0	0	0	0.002322807	0	0	0	0.000104683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01384121	0	0	0	0	0	0	0	0	0	0	0.00277995	0	0.00090751	0	0	0	0	0.131366695	0	0	0	0	0	0	0	0	0	0.026514896	0	0	0	0	0.008258741	0	0.007227096	0.016979208	0.007522029	0.015290368	0	0.016989256	0.025438565	0	0	0	0	0	0	0.01782778	0	0
Ascomycota;Tubeufiaceae	0	0	0	0	0	0	0	0	0.000355467	0	0	0	0	0.000361293	0	0.000333426	0	0	0	0	0	0	0.005750667	0	0	0	0	0	0	0	0	0	0.000151332	0	0	0	0.00182627	0.000734248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003840782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000493514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00066869	0.001471225	0.007479477	0
