SUID	AverageShortestPathLength	BetweennessCentrality	ClosenessCentrality	ClusteringCoefficient	Degree	Eccentricity	Group	IsSingleNode	name	NeighborhoodConnectivity	New_Name	NumberOfDirectedEdges	NumberOfUndirectedEdges	PartnerOfMultiEdgedNodePairs	Radiality	selected	SelfLoops	shared name	Stress	TopologicalCoefficient
17489	2.40727273	0	0.41540785	0	1	4	Western Lowland Gorilla	FALSE	ASV_B283:RFN62	208	ASV_B283	1	0	0	0.71854545	FALSE	0	ASV_B283:RFN62	0	0
17491	2.88727273	0	0.34634761	0	1	4	Western Lowland Gorilla	FALSE	ASV_B220:RFN63	142	ASV_B220	1	0	0	0.62254545	FALSE	0	ASV_B220:RFN63	0	0
17493	3.02545455	0	0.33052885	0	1	4	Western Lowland Gorilla	FALSE	ASV_B220:RFN64	123	ASV_B220	1	0	0	0.59490909	FALSE	0	ASV_B220:RFN64	0	0
17495	2.88727273	0	0.34634761	0	1	4	Western Lowland Gorilla	FALSE	ASV_B271:RFN65	142	ASV_B271	1	0	0	0.62254545	FALSE	0	ASV_B271:RFN65	0	0
17497	3.02545455	0	0.33052885	0	1	4	Western Lowland Gorilla	FALSE	ASV_B106:RFN66	123	ASV_B106	1	0	0	0.59490909	FALSE	0	ASV_B106:RFN66	0	0
17499	3.44727273	0	0.29008439	0	1	5	Western Lowland Gorilla	FALSE	ASV_B421:RFN67	68	ASV_B421	1	0	0	0.51054545	FALSE	0	ASV_B421:RFN67	0	0
17501	2.88727273	0	0.34634761	0	1	4	Western Lowland Gorilla	FALSE	ASV_B421:RFN68	142	ASV_B421	1	0	0	0.62254545	FALSE	0	ASV_B421:RFN68	0	0
17503	2.88727273	0	0.34634761	0	1	4	Western Lowland Gorilla	FALSE	ASV_B149:RFN69	142	ASV_B149	1	0	0	0.62254545	FALSE	0	ASV_B149:RFN69	0	0
17505	3.44727273	0	0.29008439	0	1	5	Western Lowland Gorilla	FALSE	ASV_B220:RFN70	68	ASV_B220	1	0	0	0.51054545	FALSE	0	ASV_B220:RFN70	0	0
17507	3.02545455	0	0.33052885	0	1	4	Western Lowland Gorilla	FALSE	ASV_B149:RFN71	123	ASV_B149	1	0	0	0.59490909	FALSE	0	ASV_B149:RFN71	0	0
17509	2	0.00182689	0.5	0	13	4	Western Lowland Gorilla	FALSE	ASV_B312:Fusobacteriaceae	124.3846154	ASV_B312	13	0	0	0.8	FALSE	0	ASV_B312:Fusobacteriaceae	37304	0.49157217
17523	2.00727273	0.00140737	0.49818841	0	12	4	Western Lowland Gorilla	FALSE	ASV_B73:f__R4-45B	133.3333333	ASV_B73	12	0	0	0.79854545	FALSE	0	ASV_B73:f__R4-45B	34114	0.52722444
17536	2.08727273	0.00653	0.47909408	0	11	4	Western Lowland Gorilla	FALSE	ASV_B543:Pirellulaceae	116	ASV_B543	11	0	0	0.78254545	FALSE	0	ASV_B543:Pirellulaceae	67722	0.47717842
17548	2.30545455	1.53E-04	0.43375394	0	4	4	Western Lowland Gorilla	FALSE	ASV_B700:mitochondria	156	ASV_B700	4	0	0	0.73890909	FALSE	0	ASV_B700:mitochondria	2954	0.71100917
17553	1.98545455	0.00167629	0.503663	0	13	3	Western Lowland Gorilla	FALSE	ASV_B67:Sutterella	128.3076923	ASV_B67	13	0	0	0.80290909	FALSE	0	ASV_B67:Sutterella	40590	0.50319246
17567	1.97818182	0.00211848	0.50551471	0	14	3	Western Lowland Gorilla	FALSE	ASV_B215:Burkholderiales	120.3571429	ASV_B215	14	0	0	0.80436364	FALSE	0	ASV_B215:Burkholderiales	43988	0.47176736
17582	2.40727273	0	0.41540785	0	1	4	Western Lowland Gorilla	FALSE	ASV_B682:Desulfovibrio D168	208	ASV_B682	1	0	0	0.71854545	FALSE	0	ASV_B682:Desulfovibrio D168	0	0
17584	2.31272727	9.51E-05	0.43238994	0	3	4	Western Lowland Gorilla	FALSE	ASV_B518:Campylobacter	181.3333333	ASV_B518	3	0	0	0.73745455	FALSE	0	ASV_B518:Campylobacter	1646	0.82721713
17588	1.97818182	0.00211848	0.50551471	0	14	3	Western Lowland Gorilla	FALSE	ASV_B74:Succinivibrio	120.3571429	ASV_B74	14	0	0	0.80436364	FALSE	0	ASV_B74:Succinivibrio	43988	0.47176736
17603	2.00727273	0.00140737	0.49818841	0	12	4	Western Lowland Gorilla	FALSE	ASV_B205:Sphaerochaeta	133.3333333	ASV_B205	12	0	0	0.79854545	FALSE	0	ASV_B205:Sphaerochaeta	34114	0.52722444
17607	2.13818182	6.92E-04	0.46768707	0	8	4	Western Lowland Gorilla	FALSE	ASV_B567:Sphaerochaeta	141.75	ASV_B567	8	0	0	0.77236364	FALSE	0	ASV_B567:Sphaerochaeta	15924	0.59388186
17609	2.22545455	3.64E-04	0.44934641	0	6	4	Western Lowland Gorilla	FALSE	ASV_B668:Sphaerochaeta	150.3333333	ASV_B668	6	0	0	0.75490909	FALSE	0	ASV_B668:Sphaerochaeta	7960	0.65785609
17624	2.35636364	3.24E-05	0.42438272	0	2	4	Western Lowland Gorilla	FALSE	ASV_B371:Sphaerochaeta	194.5	ASV_B371	2	0	0	0.72872727	FALSE	0	ASV_B371:Sphaerochaeta	476	0.9084507
17635	2.40727273	0	0.41540785	0	1	4	Western Lowland Gorilla	FALSE	ASV_B590:Sphaerochaeta	208	ASV_B590	1	0	0	0.71854545	FALSE	0	ASV_B590:Sphaerochaeta	0	0
17637	1.98545455	0.00167629	0.503663	0	13	3	Western Lowland Gorilla	FALSE	ASV_B29:Treponema	128.3076923	ASV_B29	13	0	0	0.80290909	FALSE	0	ASV_B29:Treponema	40590	0.50319246
17639	2.04363636	0.00121005	0.48932384	0	11	4	Western Lowland Gorilla	FALSE	ASV_B269:Treponema	134.2727273	ASV_B269	11	0	0	0.79127273	FALSE	0	ASV_B269:Treponema	28678	0.5395657
17641	2.02181818	0.00126724	0.49460432	0	11	4	Western Lowland Gorilla	FALSE	ASV_B188:Treponema	138.3636364	ASV_B188	11	0	0	0.79563636	FALSE	0	ASV_B188:Treponema	30490	0.54945455
17643	2.03636364	0.00126762	0.49107143	0	11	4	Western Lowland Gorilla	FALSE	ASV_B272:Treponema	135.4545455	ASV_B272	11	0	0	0.79272727	FALSE	0	ASV_B272:Treponema	30080	0.54215543
17672	2.36363636	4.21E-05	0.42307692	0	2	4	Western Lowland Gorilla	FALSE	ASV_B767:Treponema	181.5	ASV_B767	2	0	0	0.72727273	FALSE	0	ASV_B767:Treponema	708	0.85141509
17675	2.35636364	3.24E-05	0.42438272	0	2	4	Western Lowland Gorilla	FALSE	ASV_B284:Treponema	194.5	ASV_B284	2	0	0	0.72872727	FALSE	0	ASV_B284:Treponema	476	0.9084507
17693	2.12363636	0.00234288	0.47089041	0	10	4	Western Lowland Gorilla	FALSE	ASV_B505:Anaeroplasmataceae	114.8	ASV_B505	10	0	0	0.77527273	FALSE	0	ASV_B505:Anaeroplasmataceae	23316	0.48016878
17704	2.30545455	1.53E-04	0.43375394	0	4	4	Western Lowland Gorilla	FALSE	ASV_B566:o__RF39	156	ASV_B566	4	0	0	0.73890909	FALSE	0	ASV_B566:o__RF39	2954	0.71100917
17707	2.35636364	3.24E-05	0.42438272	0	2	4	Western Lowland Gorilla	FALSE	ASV_B387:o__RF39	194.5	ASV_B387	2	0	0	0.72872727	FALSE	0	ASV_B387:o__RF39	476	0.9084507
17709	2.35636364	3.24E-05	0.42438272	0	2	4	Western Lowland Gorilla	FALSE	ASV_B726:o__RF39	194.5	ASV_B726	2	0	0	0.72872727	FALSE	0	ASV_B726:o__RF39	476	0.9084507
17715	2.18909091	0.00180419	0.45681063	0	8	4	Western Lowland Gorilla	FALSE	ASV_B733:o__HA64	120.5	ASV_B733	8	0	0	0.76218182	FALSE	0	ASV_B733:o__HA64	14418	0.51956522
17718	2.13818182	6.58E-04	0.46768707	0	8	4	Western Lowland Gorilla	FALSE	ASV_B570:o__HA64	143.625	ASV_B570	8	0	0	0.77236364	FALSE	0	ASV_B570:o__HA64	14514	0.60179325
17733	1.98545455	0.00167629	0.503663	0	13	3	Western Lowland Gorilla	FALSE	ASV_B391:f__RFP12	128.3076923	ASV_B391	13	0	0	0.80290909	FALSE	0	ASV_B391:f__RFP12	40590	0.50319246
17735	2.02181818	0.00126724	0.49460432	0	11	4	Western Lowland Gorilla	FALSE	ASV_B210:f__RFP12	138.3636364	ASV_B210	11	0	0	0.79563636	FALSE	0	ASV_B210:f__RFP12	30490	0.54945455
17737	2.02181818	0.00126724	0.49460432	0	11	4	Western Lowland Gorilla	FALSE	ASV_B45:f__RFP12	138.3636364	ASV_B45	11	0	0	0.79563636	FALSE	0	ASV_B45:f__RFP12	30490	0.54945455
17739	2.10181818	8.01E-04	0.47577855	0	9	4	Western Lowland Gorilla	FALSE	ASV_B268:f__RFP12	145.1111111	ASV_B268	9	0	0	0.77963636	FALSE	0	ASV_B268:f__RFP12	18800	0.59797142
17768	2.35636364	3.24E-05	0.42438272	0	2	4	Western Lowland Gorilla	FALSE	ASV_B431:f__RFP12	194.5	ASV_B431	2	0	0	0.72872727	FALSE	0	ASV_B431:f__RFP12	476	0.9084507
17783	2.40727273	0	0.41540785	0	1	4	Western Lowland Gorilla	FALSE	ASV_B684:f__RFP12	208	ASV_B684	1	0	0	0.71854545	FALSE	0	ASV_B684:f__RFP12	0	0
17786	2.34181818	9.77E-05	0.42701863	0	3	4	Western Lowland Gorilla	FALSE	ASV_B769:Unidentified	154.6666667	ASV_B769	3	0	0	0.73163636	FALSE	0	ASV_B769:Unidentified	1840	0.71806854
17788	2.15272727	6.25E-04	0.46452703	0	8	4	Western Lowland Gorilla	FALSE	ASV_B321:Unidentified	141	ASV_B321	8	0	0	0.76945455	FALSE	0	ASV_B321:Unidentified	13864	0.59574468
