Feature ID	Taxon	Confidence
22ea88d0acae4bd46a527e08a4cddaa2	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales	0.8426268743282527
a234db01ade8a42b610be129d889446d	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__unidentified;g__unidentified;s__unidentified	0.8367464528491508
18cec76ba3b74dd6c2c213776c83e3b1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.9933282260199066
d672dcb73f74793cbf129713ad2430d0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Sarocladium;s__Sarocladium_strictum	0.9998112672578221
79da67193f0cd28bd709d100fc366b23	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.8474490262777958
2a34b50ff99c08b209c9f8b5f5667ed8	k__Fungi;p__Ascomycota	0.8562711697796853
f93643f8f46a303d978b37f013daa606	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;f__Hydnodontaceae;g__Trechispora	0.9882655685737691
5fda2f63e575485035edb8a0e64d4427	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Neodevriesiaceae;g__unidentified;s__unidentified	0.9766235923493263
90f199e2ec01498f2f97064817ad4f61	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7632466525000537
3ce7e67e3889a70103a4a5fe4300fb9d	k__Fungi;p__Ascomycota	0.7679312256187444
1a10af975f59779c327774a221060be2	k__Fungi	0.9999998404293781
5464f5c657853bf5cfd7100b68a77bce	k__Fungi	0.9999998941896076
83ef26363e40bd65c0eb4a2ce552adf7	k__Fungi;p__Ascomycota;c__Sordariomycetes	0.7815438320645886
d772e0b7b4abafed75b20ad62364e75a	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae	0.999010424314566
eb52fbefa3666b61de5a492f42fbb5a4	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Stilbella;s__unidentified	0.9946349230888045
63b7f83851f5946650195de37dd1073d	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales	0.998958098535781
30f42675218578994203e9095d9773e5	k__Fungi;p__Ascomycota	0.8020995353512622
c9bfea836f518b40cfb6d2a2e97f3a4b	k__Fungi;p__Ascomycota;c__Sordariomycetes	0.9999998631120701
11515da8a21e634542970561488bee82	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales	0.8924102818106536
91ead0ebd4e7664877557308d0ba7ff0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__unidentified;s__unidentified	0.9172951536091547
670ac41ab0a68595e330d621ad6c12f6	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales	0.9996476991559778
a40999e5b7206d37ecea0c87d422bc4a	k__Fungi	0.9999973703934797
6eab02b57c6e3b106ca35f6aa8b2ea92	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.8036476429084434
e20fd0e0cefe38bbc591c02ba6286a51	k__Fungi;p__Ascomycota	0.8174221317959585
c118c01cba76375382c71b5c7bc43e84	k__Fungi;p__Ascomycota	0.8153126679855462
2dd8d180e07740a594ac5f0f37bab89e	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7435465035909482
