ITS	Kingdom	Phylum	Class	Order	Family	Genus	Species
bb423f4718fcc4cd2284999e38fa8a76	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae		
a4ae16c7b54c82e8c63d4bedbd5d3f52	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	unidentified	unidentified
bf2c7686fb364b584a35fa734b8fa47b	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
ba85575d3492b132e6ba86ab3d3ef03b	Fungi	Ascomycota					
ca9ecb5167b3ac9adb6773168d6c6036	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Biscogniauxia	
1188785cbc440ac2d2487f52fedb1a58	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	
ce40d9ff2fddf27faa2c1a3f3a821e58	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
018a5e7912044acfd8f8cbda85c7b063	Fungi	Ascomycota					
b84d7230aecb6db8105d15e7bd631edd	Fungi	Ascomycota	Sordariomycetes	Hypocreales	unidentified	unidentified	unidentified
a00c76b2350ad26ac8a17ea39228a82c	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Xenocylindrocladium	Xenocylindrocladium_guianense
f58fa4d61598d1d13c8a578d49657f98	Fungi	Ascomycota	Dothideomycetes	Tubeufiales	Tubeufiaceae	Chlamydotubeufia	unidentified
3d9c2e77f6b1368ad3cc9ef588253c0b	Fungi	Ascomycota	Eurotiomycetes	Eurotiales			
f8f53a8a49679c1c372b699fc21209a3	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	
d4790016d31126b14bb096a14130e84e	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Periconiaceae	Periconia	Periconia_macrospinosa
3c373ade3fe8599e50f48e76e849e427	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
bdc6c119c769f383f14c11b06889b279	Fungi	Ascomycota	Sordariomycetes	Hypocreales	unidentified	unidentified	unidentified
355b7e83a881256dff40b5b64dd3a6bb	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kazachstania	Kazachstania_humilis
3224a31bc2d703dc17202a963da56c3d	Fungi	Ascomycota	Sordariomycetes	Xylariales	Microdochiaceae	Microdochium	unidentified
401c1a26eba4996a4fbd45dd75cfc73c	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Wallrothiella	Wallrothiella_subiculosa
8d5c42db0d6930913c8f84be5dfcf1bf	Fungi	Ascomycota	Sordariomycetes	unidentified	unidentified	unidentified	unidentified
262416c5d72065c0f0631d2e4a45dff0	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Pichia	Pichia_fermentans
faec82e51a78d43f07bbcb0d672bbf54	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	unidentified	unidentified
4bfc1893a3d3590b377129bdc9916762	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	unidentified	unidentified	unidentified
a98f07b6cbe85ddb296e3bed8112e815	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Saturnispora	Saturnispora_zaruensis
5a2c3b19cc4e31d2b8789c11a1a6149c	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
5373b7fa373aef095c87e220d6687ba3	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
22d196b81b868a61d71617a782ee684a	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Zopfiella	unidentified
a4e3d7d512a597492cda4bf94ac15d3d	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycodaceae	Hanseniaspora	unidentified
84cd5e2392c16be48a01af67e57c2ae4	Fungi	Ascomycota	Lecanoromycetes	Caliciales	Physciaceae	Physcia	
8f7fcae1c1f9f4031e7a2b05ca56a87a	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae		
36168e45ba72a22afc8fa0c6a4747764	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae		
d5e685f635bf3e3b2032de5d8ef05920	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	unidentified	unidentified	unidentified
bdd94f49e4812965ab31cfb882dc5062	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	
47f147e7f67aa0bbb8d541e2777654fc	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
6ef651f7ea936c22ff91f220c55b7d92	Fungi	Ascomycota	Lecanoromycetes	Lecanorales			
2e133c49566d35c10acb3135336b1710	Fungi	Ascomycota	Sordariomycetes	Savoryellales	Savoryellaceae	Savoryella	Savoryella_aquatica
f2a7e33eef18e62c48c84127b0978207	Fungi	Ascomycota	Dothideomycetes	Capnodiales	unidentified	unidentified	unidentified
ba143f384f766d3c09b77d020538f15a	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_inflatus
1c5e61e79c3b5e361796cf14571f8d18	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Biscogniauxia	unidentified
4ad8c534bef6917fc76d5dc69ed41b30	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Xepicula	
e318671694ae31925027dbb9543a6d1f	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Nemania	Nemania_primolutea
f8c079a6e4ba187a4058846096df9f25	Fungi	Ascomycota					
aa5bbb48b0fde0ac31480902c863035f	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Metarhizium	
fb1360ca4546ace68a46aa3b93bc3511	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	unidentified	unidentified	unidentified
efc34efbbef05adb812cd2c3d659c2d2	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Knufia	unidentified
6e534b9d815d40343e7f97ac27074a50	Fungi	Ascomycota					
5b9e2bdf22aac0768fd2d92b8da797c5	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
40943652b67930842b62fb1b8968f921	Fungi	Ascomycota	Dothideomycetes	Capnodiales	unidentified	unidentified	unidentified
fdfb89c598e500e545818eab8725ae3a	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	
b24a5202e352c3fb11f7453ecf7bc152	Fungi	Ascomycota	Sordariomycetes	Xylariales			
f6acbaa7772bbdaa99972890fec5bb46	Fungi	Ascomycota	Eurotiomycetes	Eurotiales			
68925fe9bfab6b12c76dadc663a88409	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Periconiaceae	Periconia	Periconia_digitata
ddcb36d09a327a2ab7524d45f325694d	Fungi	Ascomycota					
8ed37638ceefee4adbc81dda7bf48762	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
e0b8c754b5a9779f9fe5dd3252d1bd9e	Fungi	Ascomycota	Sordariomycetes				
dd747243d074addd9661b1d37e2b7153	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Gliocladium	Gliocladium_cibotii
75a6048ff3c8be9dd7e79fb9ab4ba49b	Fungi	Ascomycota					
406d6f41efb762709fb53977569a98b7	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Biatriosporaceae	Biatriospora	unidentified
7fc570033f65fab525cbc00b4b9e1ad4	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Lasiodiplodia	
0c3c4df415215bf01201b85526303a85	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	unidentified	unidentified
c836af079c1da926c03bb5f00043cef6	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
f6b3b13f5b49b8af207aec1e95d77e7d	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
1e6c7a966a67e5f3b6d9f27b1ee22af0	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
3df7a6f9c26e8c1cbd9bad04dbf49886	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
b13ee1e4cf96c1bd6e87404a33aa409c	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	
b8844023dc6377605b988700794cb614	Fungi	Ascomycota	Sordariomycetes	Hypocreales	unidentified	unidentified	unidentified
c2f92ae45e3e68e612f59cc3f9be7bdc	Fungi	Ascomycota					
56a563cb2c7210398c3da2c342f8e24f	Fungi	Ascomycota	Sordariomycetes	Hypocreales	unidentified	unidentified	unidentified
73a1f3f527b311c7b5c82b8be9eecc25	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Xylaria	Xylaria_curta
c05b73457d5ec612917740011f885a65	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Chaetosphaeria	unidentified
4dd72abc188608482ffbecb177dfe066	Fungi	Ascomycota	Sordariomycetes	Trichosphaeriales	Trichosphaeriaceae	Nigrospora	Nigrospora_oryzae
0631820cabfd694414aa1732fbf1460f	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Chaetothyriales_fam_Incertae_sedis	Strelitziana	Strelitziana_australiensis
cb4216032d72c6c47101d910813d89b8	Fungi	Ascomycota	Sordariomycetes	Hypocreales	unidentified	unidentified	unidentified
923a5556974e530f15401eb45bc092c9	Fungi	Ascomycota	Sordariomycetes	Hypocreales	unidentified	unidentified	unidentified
7069e8b8cdc54d7a1cecc5d7f9b6ccc7	Fungi	Ascomycota					
eed117d89a6384436ad12ac47d3777d8	Fungi	Ascomycota	Dothideomycetes				
df91cf44f01e64e2dd483a74beab4e94	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Sporormiella	Sporormiella_minima
595e04042a13ae8c7192536d00cb3901	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_caesiellus
17e34c80f985f783155b15c27c6913d0	Fungi	Ascomycota	Sordariomycetes				
d614c21efcc97971f2e91a30ef25d3d3	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_herquei
7ffca53fe952b5b1565906cffcb737fc	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae		
e413a212347f19360d51ad2f3e47c041	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	Trichoderma_spirale
dc0261f899d29a31aca8b3cbad569f73	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_solani
947cf2ac7bde6971e1f3198caa48fbb8	Fungi	Ascomycota					
277f100f0794099833a436dc7091ed83	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Arthrobotrys	Arthrobotrys_amerospora
c0d611ff08461ad0c86356dfcf021426	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Biatriosporaceae	Biatriospora	
e2b4ce682a7fef522c35df25563ec99c	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Scedosporium	unidentified
9eea4d3c82099dbfcbc9781cc50fa4d8	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
cae330373862b8f16bee9e90fb931626	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	unidentified	unidentified
103eda25c83885f2e27d176d2a22c079	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	
68dbd75ce3d674668791065951ea1de6	Fungi	Ascomycota					
97b9b9ef9d044c7a2bcf8c90390ae1e7	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Scedosporium	Scedosporium_boydii
9eee49a59d4920634f526aa84453cfba	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae		
f30a5d11200789ce640c3baf009c5b43	Fungi	Ascomycota	Sordariomycetes	Hypocreales	unidentified	unidentified	unidentified
c98f9dc8ba12eb178253629c29f2b6b0	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Biscogniauxia	unidentified
882f9b24b7ca30b555c9f8162dff75aa	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Dothiorella	
ecdb63a9fe7222305c4d28f35173fb41	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Xenochalara	unidentified
04f70e21b7004fe9020e283dc17927c1	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	unidentified	unidentified
b7d43fa8b5137abb4991d1834a1d7e03	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae		
f8af801eab08962163d113de7b86b056	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	Pyrenochaeta	unidentified
f79107a5988f96fd4927c91f1dff01ce	Fungi	Ascomycota	Sordariomycetes	Hypocreales	unidentified	unidentified	unidentified
dc0acc2ced6f8f16463f41dafafa886a	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Ophiostoma	Ophiostoma_colliferum
067155669ae50a2cfdfe50ee41551260	Fungi	Ascomycota	Sordariomycetes	Xylariales			
e961d0d282d20331de59ebbd48e201f7	Fungi	Ascomycota	Lecanoromycetes				
7945c9d39cf66a66a46215066f699a3d	Fungi	Ascomycota	Dothideomycetes	Capnodiales	unidentified	unidentified	unidentified
92c049c55ba3b97bdcf1d7f69c6afb5b	Fungi	Ascomycota	Dothideomycetes	Dothideales	Aureobasidiaceae	Aureobasidium	Aureobasidium_pullulans
1468975f5fe157eba4dd5559d60f7668	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	Talaromyces_proteolyticus
373075eeeacf12d5df47a0506227b552	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Chaetosphaeria	Chaetosphaeria_vermicularioides
ed3557044927c9b46614ec9d168110ea	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Calonectria	
c96d472047bbfd36171a1a65165923e9	Fungi	Ascomycota	Sordariomycetes	Hypocreales			
8d3a15ebacccc9c62cc3459016a5eb68	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Cyphellophoraceae	Cyphellophora	
f858a3aa6a0ea28fbc940515237f301f	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	unidentified	unidentified
75c98fe03244c0db45b5838b6d1be9b3	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Schizothyriaceae	Zygophiala	
4b7b5a3dff7e12768a8fe340aae268a7	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	unidentified	unidentified
22b72276340a19d49e1f675fb896004e	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae		
9c79e8236f33aa5b7f47d82d06bf4888	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Chloridium	unidentified
d17e1ce8a3174050c4aa290dbaff21eb	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	
fa64c4ec943b8c3527f0f66801a1fb25	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Nectria	Nectria_pseudotrichia
0d5ee6be1866739e73b57a01eac29f9c	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Acremonium	Acremonium_hyalinulum
89130a1a364fcd0f90699af326fc4863	Fungi	Ascomycota	Sordariomycetes	Hypocreales	unidentified	unidentified	unidentified
acef5090026486aa22874fa7b40892de	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae		
2b12091b912e787c7d6156d051aaaf54	Fungi	Ascomycota	Sordariomycetes	Diaporthales			
712d43b8cff9888305dd45a68df1ac79	Fungi	Ascomycota	Sordariomycetes	Hypocreales			
65b074525d59a0df9777bf8603b00db0	Fungi	Ascomycota					
2085e93e74741f1c16579e97ccf4a03a	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_multicolor
2950c08c6ff22c33c1ee23fe1458b903	Fungi	Ascomycota	Sordariomycetes	Hypocreales	unidentified	unidentified	unidentified
1e77d5aa33716f583f519b09799d6a26	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	
8662405cf80e3e8bada27c5fb3d5e6a9	Fungi	Ascomycota					
3d4d6fc20940bba0170584b6948a41ad	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Chaetothyriales_fam_Incertae_sedis	Strelitziana	Strelitziana_mali
74f2e01a89682a2ad8e4b31817c43795	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	Trichoderma_aggressivum
6b0ef792e738c36c28e36974dd06ebf0	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Gliocladium	Gliocladium_cibotii
3a95c58ea18ad6bab7730107f065464e	Fungi	Ascomycota					
3cbcfa821672095a06165fb508f1abf4	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	
e72223076fc4b156e36dfd389d89ac8c	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Wickerhamomyces	Wickerhamomyces_bisporus
08cb1524a497566e180bc229037ab56e	Fungi	Ascomycota	Sordariomycetes	Microascales	Ceratocystidaceae	Ceratocystis	Ceratocystis_adiposa
f10a1b626ce4c9f305d9c2d377ee8a34	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_carneum
34a58ee4bc28cf134337ced5e017b050	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Chaetosphaeria	Chaetosphaeria_bombycina
d1c6fa720f4f19425032e59a37551851	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
2a44457742ce00db8806705cbe974515	Fungi	Ascomycota	Dothideomycetes	Capnodiales			
15f05f0a01a333689e7b504453c57f27	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
bf0fca0b1352c853ed3bff72a2f212a6	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Nemania	Nemania_bipapillata
34afa96f5a72925aa9f8e06e88a291b0	Fungi	Ascomycota	Sordariomycetes				
6c341bb1351b087cdb5e079ba5613a9a	Fungi	Ascomycota	Sordariomycetes				
9a214abb4bdf171446e9d82f436e4b65	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae		
65713c6dc78dd0e422d3a2822363eb53	Fungi	Ascomycota					
5bfe56b3236aff7f6b4a1fcf81720b73	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae		
3c720a02a45c30b0df45c255a1adebd4	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kluyveromyces	
cbad9e89f993d202531a3084bfd06332	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Schizoparmaceae	Coniella	
5defa115dd4c27273ba969e72b8da5d8	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Scytalidium	unidentified
d70beef9cffa46eee50aa413c7119806	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_citreonigrum
68602c0427e22f2da3b8dfd65c7d2bbc	Fungi	Ascomycota	Sordariomycetes	Sordariales			
765567ce012bb51b5e0b6c50d96358fc	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
aa9461d46d8a0ec4944708606beca5ee	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Xylaria	Xylaria_maitlandii
6a5d064946bb118fe5ec6caecd7d58bd	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Clonostachys	Clonostachys_candelabrum
dc123f0d23dd99d24a4b8b11c344eb7a	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	
2d4e61764636ec8895cd338beb976701	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariales_fam_Incertae_sedis	Castanediella	Castanediella_couratarii
9417ffe78e2ccd40f7db5d8acafc1cc0	Fungi	Ascomycota	Orbiliomycetes	unidentified	unidentified	unidentified	unidentified
1bc1264fb6c35a175945cb2b2bda11b5	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Plectosphaerella	Plectosphaerella_cucumerina
e5751a1b2cb4469e109c6e4ce1c8f2be	Fungi	Ascomycota	Sordariomycetes	Hypocreales			
fce62d99fc64ef1f8be5e7948045d3ff	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_lignorum
67c11fa50906cf6615fd69a68e749eff	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
678451eec7ab48347a22b97e93f05474	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paraconiothyrium	
9ba506e7da157980aff076975b3e0c21	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Wickerhamomyces	Wickerhamomyces_sydowiorum
e050a5721aba227fdac79b1332e106b5	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	unidentified
4b136628641365dbc5e364146bca1417	Fungi	Ascomycota					
32713f326d32ec390e6758ce51219cba	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Cyphellophoraceae	Cyphellophora	
de2e7bdb5b93bf00fe9dc2078cf4090c	Fungi	Ascomycota	Sordariomycetes	unidentified	unidentified	unidentified	unidentified
461a52d46a5d8761043d7e604ff37fa1	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_paxilli
e311ef42e71cf9646383a5d14cff7670	Fungi	Ascomycota	Sordariomycetes	Xylariales	Amphisphaeriaceae	Seimatosporium	Seimatosporium_parasiticum
d16d89532fb1598a70126b57ed4e76c2	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae		
82cc4f6f8502238d5f32fe4957172fef	Fungi	Ascomycota	Sordariomycetes	Xylariales	unidentified	unidentified	unidentified
e62192acad9cf89fad3c529d86bc4aef	Fungi	Ascomycota	Sordariomycetes	Hypocreales	unidentified	unidentified	unidentified
f8fa03bf255a5fb27d16def24e3d067b	Fungi	Ascomycota	Dothideomycetes	Capnodiales	unidentified	unidentified	unidentified
12c011f56239ec2bf39f7654f0cd7377	Fungi	Ascomycota	Dothideomycetes	Valsariales	Valsariaceae	Valsaria	Valsaria_insitiva
8638962f5f32104da9112c013a7bda04	Fungi	Ascomycota	Sordariomycetes	Xylariales	Apiosporaceae		
e91aaa51a69c172a4b1810bb1e7646e8	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Plectosphaerella	Plectosphaerella_cucumerina
eca3189ddbfd6b4beb79647889088c49	Fungi	Ascomycota	Sordariomycetes	Xylariales	unidentified	unidentified	unidentified
3c56e6e4e1f21c82866663f143d47c3a	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	unidentified	unidentified	unidentified
f6c1dbf6b165a45c2e635f61f1f0ca03	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Beauveria	unidentified
eb7231bdc2e8aec914c0f8d04a900812	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Nemania	Nemania_plumbea
87b5b3754ca568ea7f0dc3253f619c96	Fungi	Ascomycota					
acc1e924351408da1505bc63e4cbd827	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Dictyosporiaceae	Dictyocheirospora	Dictyocheirospora_garethjonesii
1d62629ce5ea82984815609645231a18	Fungi	Ascomycota	Lecanoromycetes	Caliciales	Caliciaceae	Dirinaria	Dirinaria_picta
6128f343062f6ffead1fbbd6af400c03	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Thyridariaceae	unidentified	unidentified
03bc8f37b2a639c50805ed416994a66e	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Scedosporium	Scedosporium_boydii
e19fb23aa97e70057c424e1b87b7050b	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
d355e88118d514d724042aaa615d59cb	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
a47f607bd15564386f815e3dc8872b3e	Fungi	Ascomycota	Sordariomycetes	Hypocreales			
5085a1f4817152e5bc6de398d7563691	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
ff4357eb397af0caf3a85cc588674d20	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae		
79757f39deaf6ebb4ff9cf63072d07bc	Fungi	Ascomycota	Sordariomycetes	Hypocreales	unidentified	unidentified	unidentified
93a7127d6cab639500e8c2b7d6b4409a	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	unidentified	unidentified
bda2c3ff793edbb81b0a7454d2b6a862	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
8b379387c199675346baba55b90f23e0	Fungi	Ascomycota	Dothideomycetes	Dothideales			
00a95ac0662b59df889d32e74e452efa	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariales_fam_Incertae_sedis	Castanediella	Castanediella_couratarii
da930f509d2ff069746d8c3abbc71f52	Fungi	Ascomycota	Sordariomycetes	Sordariales	unidentified	unidentified	unidentified
873b6231680fee6be9f9a25f8a525dd8	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Cyphellophoraceae	Cyphellophora	Cyphellophora_pluriseptata
37f3581581671d88c1078257e46ed909	Fungi	Ascomycota	Dothideomycetes	Capnodiales	unidentified	unidentified	unidentified
5849f7766865aea97020f0d1900c4c7f	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Thyridariaceae	Roussoella	Roussoella_solani
6f46f42aef32bc75fc809984f43450f3	Fungi	Ascomycota					
a3a12a1257779e3523b907ab7ce7a924	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Pichia	Pichia_membranifaciens
